country,year_month,adm1_name,baseline_method,value,indicator
Afghanistan,2018-07,Baghlan,none,16.0,conflict_events
Afghanistan,2018-07,Balkh,none,48.0,conflict_events
Afghanistan,2018-07,Bamyan,none,3.0,conflict_events
Afghanistan,2018-07,Daykundi,none,9.0,conflict_events
Afghanistan,2018-07,Farah,none,70.0,conflict_events
Afghanistan,2018-07,Faryab,none,66.0,conflict_events
Afghanistan,2018-07,Ghazni,none,176.0,conflict_events
Afghanistan,2018-07,Ghor,none,26.0,conflict_events
Afghanistan,2018-07,Kabul,none,29.0,conflict_events
Afghanistan,2018-07,Kandahar,none,79.0,conflict_events
Afghanistan,2018-07,Kapisa,none,18.0,conflict_events
Afghanistan,2018-07,Khost,none,25.0,conflict_events
Afghanistan,2018-07,Kunar,none,49.0,conflict_events
Afghanistan,2018-07,Kunduz,none,47.0,conflict_events
Afghanistan,2018-07,Laghman,none,16.0,conflict_events
Afghanistan,2018-07,Logar,none,53.0,conflict_events
Afghanistan,2018-07,Maidan Wardak,none,40.0,conflict_events
Afghanistan,2018-07,Nangarhar,none,161.0,conflict_events
Afghanistan,2018-07,Nuristan,none,5.0,conflict_events
Afghanistan,2018-07,Paktika,none,35.0,conflict_events
Afghanistan,2018-07,Parwan,none,4.0,conflict_events
Afghanistan,2018-07,Samangan,none,4.0,conflict_events
Afghanistan,2018-07,Sar-e-Pul,none,5.0,conflict_events
Afghanistan,2018-07,Takhar,none,20.0,conflict_events
Afghanistan,2018-07,Zabul,none,84.0,conflict_events
Afghanistan,2018-08,Badakhshan,none,14.0,conflict_events
Afghanistan,2018-08,Badghis,none,43.0,conflict_events
Afghanistan,2018-08,Baghlan,none,34.0,conflict_events
Afghanistan,2018-08,Balkh,none,25.0,conflict_events
Afghanistan,2018-08,Daykundi,none,4.0,conflict_events
Afghanistan,2018-08,Farah,none,67.0,conflict_events
Afghanistan,2018-08,Faryab,none,54.0,conflict_events
Afghanistan,2018-08,Ghazni,none,96.0,conflict_events
Afghanistan,2018-08,Ghor,none,1.0,conflict_events
Afghanistan,2018-08,Kabul,none,38.0,conflict_events
Afghanistan,2018-08,Kandahar,none,65.0,conflict_events
Afghanistan,2018-08,Kapisa,none,10.0,conflict_events
Afghanistan,2018-08,Khost,none,27.0,conflict_events
Afghanistan,2018-08,Kunar,none,62.0,conflict_events
Afghanistan,2018-08,Kunduz,none,38.0,conflict_events
Afghanistan,2018-08,Laghman,none,12.0,conflict_events
Afghanistan,2018-08,Logar,none,55.0,conflict_events
Afghanistan,2018-08,Maidan Wardak,none,52.0,conflict_events
Afghanistan,2018-08,Nangarhar,none,118.0,conflict_events
Afghanistan,2018-08,Nuristan,none,5.0,conflict_events
Afghanistan,2018-08,Paktika,none,36.0,conflict_events
Afghanistan,2018-08,Parwan,none,31.0,conflict_events
Afghanistan,2018-08,Samangan,none,1.0,conflict_events
Afghanistan,2018-08,Sar-e-Pul,none,3.0,conflict_events
Afghanistan,2018-08,Takhar,none,25.0,conflict_events
Afghanistan,2018-08,Zabul,none,41.0,conflict_events
Afghanistan,2018-09,Badakhshan,none,18.0,conflict_events
Afghanistan,2018-09,Badghis,none,32.0,conflict_events
Afghanistan,2018-09,Baghlan,none,24.0,conflict_events
Afghanistan,2018-09,Balkh,none,23.0,conflict_events
Afghanistan,2018-09,Farah,none,55.0,conflict_events
Afghanistan,2018-09,Faryab,none,32.0,conflict_events
Afghanistan,2018-09,Ghazni,none,65.0,conflict_events
Afghanistan,2018-09,Ghor,none,10.0,conflict_events
Afghanistan,2018-09,Kabul,none,24.0,conflict_events
Afghanistan,2018-09,Kandahar,none,62.0,conflict_events
Afghanistan,2018-09,Kapisa,none,16.0,conflict_events
Afghanistan,2018-09,Khost,none,22.0,conflict_events
Afghanistan,2018-09,Kunar,none,39.0,conflict_events
Afghanistan,2018-09,Kunduz,none,31.0,conflict_events
Afghanistan,2018-09,Laghman,none,15.0,conflict_events
Afghanistan,2018-09,Logar,none,26.0,conflict_events
Afghanistan,2018-09,Maidan Wardak,none,41.0,conflict_events
Afghanistan,2018-09,Nangarhar,none,89.0,conflict_events
Afghanistan,2018-09,Nuristan,none,2.0,conflict_events
Afghanistan,2018-09,Paktika,none,24.0,conflict_events
Afghanistan,2018-09,Parwan,none,13.0,conflict_events
Afghanistan,2018-09,Samangan,none,2.0,conflict_events
Afghanistan,2018-09,Sar-e-Pul,none,11.0,conflict_events
Afghanistan,2018-09,Takhar,none,4.0,conflict_events
Afghanistan,2018-09,Zabul,none,38.0,conflict_events
Afghanistan,2018-10,Badakhshan,none,22.0,conflict_events
Afghanistan,2018-10,Badghis,none,24.0,conflict_events
Afghanistan,2018-10,Baghlan,none,13.0,conflict_events
Afghanistan,2018-10,Balkh,none,24.0,conflict_events
Afghanistan,2018-10,Daykundi,none,4.0,conflict_events
Afghanistan,2018-10,Farah,none,37.0,conflict_events
Afghanistan,2018-10,Faryab,none,46.0,conflict_events
Afghanistan,2018-10,Ghazni,none,98.0,conflict_events
Afghanistan,2018-10,Ghor,none,13.0,conflict_events
Afghanistan,2018-10,Kabul,none,32.0,conflict_events
Afghanistan,2018-10,Kandahar,none,68.0,conflict_events
Afghanistan,2018-10,Kapisa,none,13.0,conflict_events
Afghanistan,2018-10,Khost,none,17.0,conflict_events
Afghanistan,2018-10,Kunar,none,20.0,conflict_events
Afghanistan,2018-10,Kunduz,none,34.0,conflict_events
Afghanistan,2018-10,Laghman,none,16.0,conflict_events
Afghanistan,2018-10,Logar,none,26.0,conflict_events
Afghanistan,2018-10,Maidan Wardak,none,32.0,conflict_events
Afghanistan,2018-10,Nangarhar,none,96.0,conflict_events
Afghanistan,2018-10,Nuristan,none,11.0,conflict_events
Afghanistan,2018-10,Paktika,none,26.0,conflict_events
Afghanistan,2018-10,Parwan,none,12.0,conflict_events
Afghanistan,2018-10,Samangan,none,8.0,conflict_events
Afghanistan,2018-10,Sar-e-Pul,none,13.0,conflict_events
Afghanistan,2018-10,Takhar,none,8.0,conflict_events
Afghanistan,2018-10,Zabul,none,37.0,conflict_events
Afghanistan,2018-11,Badakhshan,none,7.0,conflict_events
Afghanistan,2018-11,Badghis,none,25.0,conflict_events
Afghanistan,2018-11,Baghlan,none,15.0,conflict_events
Afghanistan,2018-11,Balkh,none,23.0,conflict_events
Afghanistan,2018-11,Daykundi,none,2.0,conflict_events
Afghanistan,2018-11,Farah,none,45.0,conflict_events
Afghanistan,2018-11,Faryab,none,51.0,conflict_events
Afghanistan,2018-11,Ghazni,none,91.0,conflict_events
Afghanistan,2018-11,Ghor,none,7.0,conflict_events
Afghanistan,2018-11,Kabul,none,17.0,conflict_events
Afghanistan,2018-11,Kandahar,none,52.0,conflict_events
Afghanistan,2018-11,Kapisa,none,16.0,conflict_events
Afghanistan,2018-11,Khost,none,16.0,conflict_events
Afghanistan,2018-11,Kunar,none,27.0,conflict_events
Afghanistan,2018-11,Kunduz,none,30.0,conflict_events
Afghanistan,2018-11,Laghman,none,25.0,conflict_events
Afghanistan,2018-11,Logar,none,33.0,conflict_events
Afghanistan,2018-11,Maidan Wardak,none,26.0,conflict_events
Afghanistan,2018-11,Nangarhar,none,89.0,conflict_events
Afghanistan,2018-11,Nuristan,none,7.0,conflict_events
Afghanistan,2018-11,Paktika,none,17.0,conflict_events
Afghanistan,2018-11,Parwan,none,13.0,conflict_events
Afghanistan,2018-11,Samangan,none,5.0,conflict_events
Afghanistan,2018-11,Sar-e-Pul,none,8.0,conflict_events
Afghanistan,2018-11,Takhar,none,15.0,conflict_events
Afghanistan,2018-11,Zabul,none,36.0,conflict_events
Afghanistan,2018-12,Badakhshan,none,11.0,conflict_events
Afghanistan,2018-12,Badghis,none,27.0,conflict_events
Afghanistan,2018-12,Baghlan,none,16.0,conflict_events
Afghanistan,2018-12,Balkh,none,23.0,conflict_events
Afghanistan,2018-12,Daykundi,none,4.0,conflict_events
Afghanistan,2018-12,Farah,none,49.0,conflict_events
Afghanistan,2018-12,Faryab,none,67.0,conflict_events
Afghanistan,2018-12,Ghazni,none,84.0,conflict_events
Afghanistan,2018-12,Ghor,none,5.0,conflict_events
Afghanistan,2018-12,Kabul,none,15.0,conflict_events
Afghanistan,2018-12,Kandahar,none,65.0,conflict_events
Afghanistan,2018-12,Kapisa,none,14.0,conflict_events
Afghanistan,2018-12,Khost,none,15.0,conflict_events
Afghanistan,2018-12,Kunar,none,33.0,conflict_events
Afghanistan,2018-12,Kunduz,none,27.0,conflict_events
Afghanistan,2018-12,Laghman,none,25.0,conflict_events
Afghanistan,2018-12,Logar,none,16.0,conflict_events
Afghanistan,2018-12,Maidan Wardak,none,18.0,conflict_events
Afghanistan,2018-12,Nangarhar,none,89.0,conflict_events
Afghanistan,2018-12,Nuristan,none,7.0,conflict_events
Afghanistan,2018-12,Paktika,none,30.0,conflict_events
Afghanistan,2018-12,Parwan,none,6.0,conflict_events
Afghanistan,2018-12,Samangan,none,1.0,conflict_events
Afghanistan,2018-12,Sar-e-Pul,none,7.0,conflict_events
Afghanistan,2018-12,Takhar,none,11.0,conflict_events
Afghanistan,2018-12,Zabul,none,44.0,conflict_events
Afghanistan,2019-01,Badakhshan,none,2.0,conflict_events
Afghanistan,2019-01,Badghis,none,28.0,conflict_events
Afghanistan,2019-01,Baghlan,none,22.0,conflict_events
Afghanistan,2019-01,Balkh,none,41.0,conflict_events
Afghanistan,2019-01,Farah,none,28.0,conflict_events
Afghanistan,2019-01,Faryab,none,56.0,conflict_events
Afghanistan,2019-01,Ghazni,none,63.0,conflict_events
Afghanistan,2019-01,Ghor,none,2.0,conflict_events
Afghanistan,2019-01,Kabul,none,14.0,conflict_events
Afghanistan,2019-01,Kandahar,none,116.0,conflict_events
Afghanistan,2019-01,Kapisa,none,18.0,conflict_events
Afghanistan,2019-01,Khost,none,20.0,conflict_events
Afghanistan,2019-01,Kunar,none,40.0,conflict_events
Afghanistan,2019-01,Kunduz,none,28.0,conflict_events
Afghanistan,2019-01,Laghman,none,35.0,conflict_events
Afghanistan,2019-01,Logar,none,8.0,conflict_events
Afghanistan,2019-01,Maidan Wardak,none,15.0,conflict_events
Afghanistan,2019-01,Nangarhar,none,73.0,conflict_events
Afghanistan,2019-01,Nuristan,none,6.0,conflict_events
Afghanistan,2019-01,Paktika,none,16.0,conflict_events
Afghanistan,2019-01,Parwan,none,7.0,conflict_events
Afghanistan,2019-01,Samangan,none,6.0,conflict_events
Afghanistan,2019-01,Sar-e-Pul,none,5.0,conflict_events
Afghanistan,2019-01,Takhar,none,8.0,conflict_events
Afghanistan,2019-01,Zabul,none,33.0,conflict_events
Afghanistan,2019-02,Badakhshan,none,3.0,conflict_events
Afghanistan,2019-02,Badghis,none,20.0,conflict_events
Afghanistan,2019-02,Baghlan,none,11.0,conflict_events
Afghanistan,2019-02,Balkh,none,27.0,conflict_events
Afghanistan,2019-02,Daykundi,none,1.0,conflict_events
Afghanistan,2019-02,Farah,none,34.0,conflict_events
Afghanistan,2019-02,Faryab,none,45.0,conflict_events
Afghanistan,2019-02,Ghazni,none,63.0,conflict_events
Afghanistan,2019-02,Kabul,none,7.0,conflict_events
Afghanistan,2019-02,Kandahar,none,94.0,conflict_events
Afghanistan,2019-02,Kapisa,none,9.0,conflict_events
Afghanistan,2019-02,Khost,none,15.0,conflict_events
Afghanistan,2019-02,Kunar,none,23.0,conflict_events
Afghanistan,2019-02,Kunduz,none,14.0,conflict_events
Afghanistan,2019-02,Laghman,none,26.0,conflict_events
Afghanistan,2019-02,Logar,none,12.0,conflict_events
Afghanistan,2019-02,Maidan Wardak,none,11.0,conflict_events
Afghanistan,2019-02,Nangarhar,none,62.0,conflict_events
Afghanistan,2019-02,Nuristan,none,4.0,conflict_events
Afghanistan,2019-02,Paktika,none,2.0,conflict_events
Afghanistan,2019-02,Parwan,none,10.0,conflict_events
Afghanistan,2019-02,Samangan,none,3.0,conflict_events
Afghanistan,2019-02,Sar-e-Pul,none,16.0,conflict_events
Afghanistan,2019-02,Takhar,none,28.0,conflict_events
Afghanistan,2019-02,Zabul,none,21.0,conflict_events
Afghanistan,2019-03,Badakhshan,none,5.0,conflict_events
Afghanistan,2019-03,Badghis,none,34.0,conflict_events
Afghanistan,2019-03,Baghlan,none,29.0,conflict_events
Afghanistan,2019-03,Balkh,none,32.0,conflict_events
Afghanistan,2019-03,Daykundi,none,1.0,conflict_events
Afghanistan,2019-03,Farah,none,32.0,conflict_events
Afghanistan,2019-03,Faryab,none,32.0,conflict_events
Afghanistan,2019-03,Ghazni,none,47.0,conflict_events
Afghanistan,2019-03,Ghor,none,5.0,conflict_events
Afghanistan,2019-03,Kabul,none,18.0,conflict_events
Afghanistan,2019-03,Kandahar,none,72.0,conflict_events
Afghanistan,2019-03,Kapisa,none,21.0,conflict_events
Afghanistan,2019-03,Khost,none,22.0,conflict_events
Afghanistan,2019-03,Kunar,none,26.0,conflict_events
Afghanistan,2019-03,Kunduz,none,48.0,conflict_events
Afghanistan,2019-03,Laghman,none,25.0,conflict_events
Afghanistan,2019-03,Logar,none,26.0,conflict_events
Afghanistan,2019-03,Maidan Wardak,none,13.0,conflict_events
Afghanistan,2019-03,Nangarhar,none,64.0,conflict_events
Afghanistan,2019-03,Nuristan,none,4.0,conflict_events
Afghanistan,2019-03,Paktika,none,15.0,conflict_events
Afghanistan,2019-03,Parwan,none,2.0,conflict_events
Afghanistan,2019-03,Samangan,none,11.0,conflict_events
Afghanistan,2019-03,Sar-e-Pul,none,7.0,conflict_events
Afghanistan,2019-03,Takhar,none,10.0,conflict_events
Afghanistan,2019-03,Zabul,none,32.0,conflict_events
Afghanistan,2019-04,Badakhshan,none,11.0,conflict_events
Afghanistan,2019-04,Badghis,none,35.0,conflict_events
Afghanistan,2019-04,Baghlan,none,22.0,conflict_events
Afghanistan,2019-04,Balkh,none,32.0,conflict_events
Afghanistan,2019-04,Daykundi,none,1.0,conflict_events
Afghanistan,2019-04,Farah,none,27.0,conflict_events
Afghanistan,2019-04,Faryab,none,30.0,conflict_events
Afghanistan,2019-04,Ghazni,none,107.0,conflict_events
Afghanistan,2019-04,Ghor,none,20.0,conflict_events
Afghanistan,2019-04,Kabul,none,20.0,conflict_events
Afghanistan,2019-04,Kandahar,none,64.0,conflict_events
Afghanistan,2019-04,Kapisa,none,17.0,conflict_events
Afghanistan,2019-04,Khost,none,25.0,conflict_events
Afghanistan,2019-04,Kunar,none,23.0,conflict_events
Afghanistan,2019-04,Kunduz,none,32.0,conflict_events
Afghanistan,2019-04,Laghman,none,40.0,conflict_events
Afghanistan,2019-04,Logar,none,24.0,conflict_events
Afghanistan,2019-04,Maidan Wardak,none,27.0,conflict_events
Afghanistan,2019-04,Nangarhar,none,65.0,conflict_events
Afghanistan,2019-04,Nuristan,none,14.0,conflict_events
Afghanistan,2019-04,Paktika,none,16.0,conflict_events
Afghanistan,2019-04,Parwan,none,16.0,conflict_events
Afghanistan,2019-04,Samangan,none,6.0,conflict_events
Afghanistan,2019-04,Sar-e-Pul,none,10.0,conflict_events
Afghanistan,2019-04,Takhar,none,18.0,conflict_events
Afghanistan,2019-04,Zabul,none,53.0,conflict_events
Afghanistan,2019-05,Badakhshan,none,4.0,conflict_events
Afghanistan,2019-05,Badghis,none,26.0,conflict_events
Afghanistan,2019-05,Baghlan,none,25.0,conflict_events
Afghanistan,2019-05,Balkh,none,20.0,conflict_events
Afghanistan,2019-05,Daykundi,none,2.0,conflict_events
Afghanistan,2019-05,Farah,none,30.0,conflict_events
Afghanistan,2019-05,Faryab,none,34.0,conflict_events
Afghanistan,2019-05,Ghazni,none,82.0,conflict_events
Afghanistan,2019-05,Ghor,none,13.0,conflict_events
Afghanistan,2019-05,Kabul,none,21.0,conflict_events
Afghanistan,2019-05,Kandahar,none,106.0,conflict_events
Afghanistan,2019-05,Kapisa,none,10.0,conflict_events
Afghanistan,2019-05,Khost,none,15.0,conflict_events
Afghanistan,2019-05,Kunar,none,19.0,conflict_events
Afghanistan,2019-05,Kunduz,none,34.0,conflict_events
Afghanistan,2019-05,Laghman,none,7.0,conflict_events
Afghanistan,2019-05,Logar,none,24.0,conflict_events
Afghanistan,2019-05,Maidan Wardak,none,23.0,conflict_events
Afghanistan,2019-05,Nangarhar,none,36.0,conflict_events
Afghanistan,2019-05,Nuristan,none,3.0,conflict_events
Afghanistan,2019-05,Paktika,none,17.0,conflict_events
Afghanistan,2019-05,Parwan,none,6.0,conflict_events
Afghanistan,2019-05,Samangan,none,12.0,conflict_events
Afghanistan,2019-05,Sar-e-Pul,none,9.0,conflict_events
Afghanistan,2019-05,Takhar,none,11.0,conflict_events
Afghanistan,2019-05,Zabul,none,51.0,conflict_events
Afghanistan,2019-06,Badakhshan,none,17.0,conflict_events
Afghanistan,2019-06,Badghis,none,24.0,conflict_events
Afghanistan,2019-06,Baghlan,none,21.0,conflict_events
Afghanistan,2019-06,Balkh,none,35.0,conflict_events
Afghanistan,2019-06,Daykundi,none,7.0,conflict_events
Afghanistan,2019-06,Farah,none,52.0,conflict_events
Afghanistan,2019-06,Faryab,none,39.0,conflict_events
Afghanistan,2019-06,Ghazni,none,74.0,conflict_events
Afghanistan,2019-06,Ghor,none,23.0,conflict_events
Afghanistan,2019-06,Kabul,none,24.0,conflict_events
Afghanistan,2019-06,Kandahar,none,92.0,conflict_events
Afghanistan,2019-06,Kapisa,none,6.0,conflict_events
Afghanistan,2019-06,Khost,none,24.0,conflict_events
Afghanistan,2019-06,Kunar,none,19.0,conflict_events
Afghanistan,2019-06,Kunduz,none,17.0,conflict_events
Afghanistan,2019-06,Laghman,none,14.0,conflict_events
Afghanistan,2019-06,Logar,none,25.0,conflict_events
Afghanistan,2019-06,Maidan Wardak,none,30.0,conflict_events
Afghanistan,2019-06,Nangarhar,none,32.0,conflict_events
Afghanistan,2019-06,Nuristan,none,3.0,conflict_events
Afghanistan,2019-06,Paktika,none,27.0,conflict_events
Afghanistan,2019-06,Parwan,none,14.0,conflict_events
Afghanistan,2019-06,Samangan,none,6.0,conflict_events
Afghanistan,2019-06,Sar-e-Pul,none,14.0,conflict_events
Afghanistan,2019-06,Takhar,none,24.0,conflict_events
Afghanistan,2019-06,Zabul,none,87.0,conflict_events
Afghanistan,2019-07,Badakhshan,none,32.0,conflict_events
Afghanistan,2019-07,Badghis,none,46.0,conflict_events
Afghanistan,2019-07,Baghlan,none,48.0,conflict_events
Afghanistan,2019-07,Balkh,none,48.0,conflict_events
Afghanistan,2019-07,Bamyan,none,1.0,conflict_events
Afghanistan,2019-07,Daykundi,none,11.0,conflict_events
Afghanistan,2019-07,Farah,none,58.0,conflict_events
Afghanistan,2019-07,Faryab,none,73.0,conflict_events
Afghanistan,2019-07,Ghazni,none,147.0,conflict_events
Afghanistan,2019-07,Ghor,none,19.0,conflict_events
Afghanistan,2019-07,Kabul,none,38.0,conflict_events
Afghanistan,2019-07,Kandahar,none,115.0,conflict_events
Afghanistan,2019-07,Kapisa,none,24.0,conflict_events
Afghanistan,2019-07,Khost,none,37.0,conflict_events
Afghanistan,2019-07,Kunar,none,21.0,conflict_events
Afghanistan,2019-07,Kunduz,none,50.0,conflict_events
Afghanistan,2019-07,Laghman,none,18.0,conflict_events
Afghanistan,2019-07,Logar,none,64.0,conflict_events
Afghanistan,2019-07,Maidan Wardak,none,54.0,conflict_events
Afghanistan,2019-07,Nangarhar,none,52.0,conflict_events
Afghanistan,2019-07,Nuristan,none,2.0,conflict_events
Afghanistan,2019-07,Paktika,none,48.0,conflict_events
Afghanistan,2019-07,Parwan,none,17.0,conflict_events
Afghanistan,2019-07,Samangan,none,3.0,conflict_events
Afghanistan,2019-07,Sar-e-Pul,none,8.0,conflict_events
Afghanistan,2019-07,Takhar,none,21.0,conflict_events
Afghanistan,2019-07,Zabul,none,90.0,conflict_events
Afghanistan,2019-08,Badakhshan,none,26.0,conflict_events
Afghanistan,2019-08,Badghis,none,21.0,conflict_events
Afghanistan,2019-08,Baghlan,none,31.0,conflict_events
Afghanistan,2019-08,Balkh,none,96.0,conflict_events
Afghanistan,2019-08,Bamyan,none,5.0,conflict_events
Afghanistan,2019-08,Daykundi,none,4.0,conflict_events
Afghanistan,2019-08,Farah,none,39.0,conflict_events
Afghanistan,2019-08,Faryab,none,53.0,conflict_events
Afghanistan,2019-08,Ghazni,none,165.0,conflict_events
Afghanistan,2019-08,Ghor,none,19.0,conflict_events
Afghanistan,2019-08,Kabul,none,41.0,conflict_events
Afghanistan,2019-08,Kandahar,none,102.0,conflict_events
Afghanistan,2019-08,Kapisa,none,23.0,conflict_events
Afghanistan,2019-08,Khost,none,31.0,conflict_events
Afghanistan,2019-08,Kunar,none,24.0,conflict_events
Afghanistan,2019-08,Kunduz,none,42.0,conflict_events
Afghanistan,2019-08,Laghman,none,27.0,conflict_events
Afghanistan,2019-08,Logar,none,72.0,conflict_events
Afghanistan,2019-08,Maidan Wardak,none,91.0,conflict_events
Afghanistan,2019-08,Nangarhar,none,68.0,conflict_events
Afghanistan,2019-08,Nuristan,none,2.0,conflict_events
Afghanistan,2019-08,Paktika,none,38.0,conflict_events
Afghanistan,2019-08,Parwan,none,23.0,conflict_events
Afghanistan,2019-08,Samangan,none,3.0,conflict_events
Afghanistan,2019-08,Sar-e-Pul,none,10.0,conflict_events
Afghanistan,2019-08,Takhar,none,36.0,conflict_events
Afghanistan,2019-08,Zabul,none,61.0,conflict_events
Afghanistan,2019-09,Badakhshan,none,43.0,conflict_events
Afghanistan,2019-09,Badghis,none,27.0,conflict_events
Afghanistan,2019-09,Baghlan,none,51.0,conflict_events
Afghanistan,2019-09,Balkh,none,67.0,conflict_events
Afghanistan,2019-09,Bamyan,none,5.0,conflict_events
Afghanistan,2019-09,Daykundi,none,4.0,conflict_events
