country,adm1_name,date,year_month,value,year,month
South Sudan,Fangak,2025-10-01,2025-10,-0.8667905860262716,2025,10
South Sudan,Fangak,2025-11-01,2025-11,0.10499452157380591,2025,11
South Sudan,Fangak,2025-12-01,2025-12,0.8804834351386361,2025,12
South Sudan,Fangak,2026-01-01,2026-01,1.445241907780641,2026,1
South Sudan,Fangak,2026-02-01,2026-02,1.7069417272758922,2026,2
South Sudan,Fangak,2026-03-01,2026-03,-3.693519731740463,2026,3
South Sudan,Fashoda,2002-07-01,2002-07,-2.8678948754593394,2002,7
South Sudan,Fashoda,2002-08-01,2002-08,-3.0164616965606204,2002,8
South Sudan,Fashoda,2002-09-01,2002-09,-2.011743948503662,2002,9
South Sudan,Fashoda,2002-10-01,2002-10,-1.4098955574998344,2002,10
South Sudan,Fashoda,2002-11-01,2002-11,-1.1831639506240004,2002,11
South Sudan,Fashoda,2002-12-01,2002-12,-1.12897177296421,2002,12
South Sudan,Fashoda,2003-01-01,2003-01,-1.1597392128483954,2003,1
South Sudan,Fashoda,2003-02-01,2003-02,-1.1900981406328415,2003,2
South Sudan,Fashoda,2003-03-01,2003-03,-0.6484733074971774,2003,3
South Sudan,Fashoda,2003-04-01,2003-04,-1.1039855869900719,2003,4
South Sudan,Fashoda,2003-05-01,2003-05,-0.9223190857871826,2003,5
South Sudan,Fashoda,2003-06-01,2003-06,-0.3601476928188476,2003,6
South Sudan,Fashoda,2003-07-01,2003-07,0.24391888042536042,2003,7
South Sudan,Fashoda,2003-08-01,2003-08,0.3559407788099245,2003,8
South Sudan,Fashoda,2003-09-01,2003-09,0.20201011387157142,2003,9
South Sudan,Fashoda,2003-10-01,2003-10,-0.46819383600955505,2003,10
South Sudan,Fashoda,2003-11-01,2003-11,-0.9842006552303356,2003,11
South Sudan,Fashoda,2003-12-01,2003-12,-1.1521213492120452,2003,12
South Sudan,Fashoda,2004-01-01,2004-01,-1.1122914916075537,2004,1
South Sudan,Fashoda,2004-02-01,2004-02,-0.9838183043324117,2004,2
South Sudan,Fashoda,2004-03-01,2004-03,-0.44090380879596347,2004,3
South Sudan,Fashoda,2004-04-01,2004-04,-0.9614868753935488,2004,4
South Sudan,Fashoda,2004-05-01,2004-05,-1.3130372236320418,2004,5
South Sudan,Fashoda,2004-06-01,2004-06,-1.8126516290735093,2004,6
South Sudan,Fashoda,2004-07-01,2004-07,-2.06582630179354,2004,7
South Sudan,Fashoda,2004-08-01,2004-08,-2.306584815924521,2004,8
South Sudan,Fashoda,2004-09-01,2004-09,-0.6077466018248949,2004,9
South Sudan,Fashoda,2004-10-01,2004-10,-0.41493687457742917,2004,10
South Sudan,Fashoda,2004-11-01,2004-11,-0.9680587980141907,2004,11
South Sudan,Fashoda,2004-12-01,2004-12,-1.1660970153758259,2004,12
South Sudan,Fashoda,2005-01-01,2005-01,-1.197181755135661,2005,1
South Sudan,Fashoda,2005-02-01,2005-02,-1.0790042637611725,2005,2
South Sudan,Fashoda,2005-03-01,2005-03,-0.5892629921803144,2005,3
South Sudan,Fashoda,2005-04-01,2005-04,-1.2140377746583768,2005,4
South Sudan,Fashoda,2005-05-01,2005-05,-0.4280194363532227,2005,5
South Sudan,Fashoda,2005-06-01,2005-06,0.4544828280147513,2005,6
South Sudan,Fashoda,2005-07-01,2005-07,0.7015109717663499,2005,7
South Sudan,Fashoda,2005-08-01,2005-08,0.46306284035391926,2005,8
South Sudan,Fashoda,2005-09-01,2005-09,0.001824532265317511,2005,9
South Sudan,Fashoda,2005-10-01,2005-10,-0.34430898806161725,2005,10
South Sudan,Fashoda,2005-11-01,2005-11,-0.5440185841405922,2005,11
South Sudan,Fashoda,2005-12-01,2005-12,-0.7447032324881098,2005,12
South Sudan,Fashoda,2006-01-01,2006-01,-0.9014355684166818,2006,1
South Sudan,Fashoda,2006-02-01,2006-02,-0.975699241280585,2006,2
South Sudan,Fashoda,2006-03-01,2006-03,-0.5911541310720192,2006,3
South Sudan,Fashoda,2006-04-01,2006-04,-1.049557936744388,2006,4
South Sudan,Fashoda,2006-05-01,2006-05,-0.6893427365505527,2006,5
South Sudan,Fashoda,2006-06-01,2006-06,-0.6390138771284659,2006,6
South Sudan,Fashoda,2006-07-01,2006-07,-0.5988828118136131,2006,7
South Sudan,Fashoda,2006-08-01,2006-08,-0.8356506790890676,2006,8
South Sudan,Fashoda,2006-09-01,2006-09,-0.49196389378411154,2006,9
South Sudan,Fashoda,2006-10-01,2006-10,0.055185754771196915,2006,10
South Sudan,Fashoda,2006-11-01,2006-11,0.0672153844091796,2006,11
South Sudan,Fashoda,2006-12-01,2006-12,-0.212339701203403,2006,12
South Sudan,Fashoda,2007-01-01,2007-01,-0.39110459268901043,2007,1
South Sudan,Fashoda,2007-02-01,2007-02,-0.392055069647027,2007,2
South Sudan,Fashoda,2007-03-01,2007-03,-0.15560251344472528,2007,3
South Sudan,Fashoda,2007-04-01,2007-04,-0.5732311120866148,2007,4
South Sudan,Fashoda,2007-05-01,2007-05,-0.6647363553738769,2007,5
South Sudan,Fashoda,2007-06-01,2007-06,-0.41238629158075396,2007,6
South Sudan,Fashoda,2007-07-01,2007-07,0.04960564628443308,2007,7
South Sudan,Fashoda,2007-08-01,2007-08,-0.6989236781935355,2007,8
South Sudan,Fashoda,2007-09-01,2007-09,-2.028718845201829,2007,9
South Sudan,Fashoda,2007-10-01,2007-10,-0.678454116434293,2007,10
South Sudan,Fashoda,2007-11-01,2007-11,1.0632036117940507,2007,11
South Sudan,Fashoda,2007-12-01,2007-12,1.4476935999839138,2007,12
South Sudan,Fashoda,2008-01-01,2008-01,1.164852159431498,2008,1
South Sudan,Fashoda,2008-02-01,2008-02,0.5962603482941936,2008,2
South Sudan,Fashoda,2008-03-01,2008-03,0.5577805024511181,2008,3
South Sudan,Fashoda,2008-04-01,2008-04,0.9576870147541371,2008,4
South Sudan,Fashoda,2008-05-01,2008-05,0.7194625614328805,2008,5
South Sudan,Fashoda,2008-06-01,2008-06,0.3439071837898867,2008,6
South Sudan,Fashoda,2008-07-01,2008-07,0.4470899937147857,2008,7
South Sudan,Fashoda,2008-08-01,2008-08,0.5254699309805881,2008,8
South Sudan,Fashoda,2008-09-01,2008-09,0.30794858790299934,2008,9
South Sudan,Fashoda,2008-10-01,2008-10,-0.18333992504413454,2008,10
South Sudan,Fashoda,2008-11-01,2008-11,-0.5689330408690886,2008,11
South Sudan,Fashoda,2008-12-01,2008-12,-0.5828349800108846,2008,12
South Sudan,Fashoda,2009-01-01,2009-01,-0.5120847740647616,2009,1
South Sudan,Fashoda,2009-02-01,2009-02,-0.4894078342305089,2009,2
South Sudan,Fashoda,2009-03-01,2009-03,-0.22357802653733824,2009,3
South Sudan,Fashoda,2009-04-01,2009-04,-0.8385805942767516,2009,4
South Sudan,Fashoda,2009-05-01,2009-05,-1.1270279320717203,2009,5
South Sudan,Fashoda,2009-06-01,2009-06,-1.2191631813991917,2009,6
South Sudan,Fashoda,2009-07-01,2009-07,-0.7965838951074264,2009,7
South Sudan,Fashoda,2009-08-01,2009-08,-1.123711535782713,2009,8
South Sudan,Fashoda,2009-09-01,2009-09,-1.4282345010119037,2009,9
South Sudan,Fashoda,2009-10-01,2009-10,-2.6257134466834153,2009,10
South Sudan,Fashoda,2009-11-01,2009-11,-2.5907172881235447,2009,11
South Sudan,Fashoda,2009-12-01,2009-12,-1.9037672632170148,2009,12
South Sudan,Fashoda,2010-01-01,2010-01,-1.4126186196067376,2010,1
South Sudan,Fashoda,2010-02-01,2010-02,-1.2266413949515265,2010,2
South Sudan,Fashoda,2010-03-01,2010-03,-0.6375325766931722,2010,3
South Sudan,Fashoda,2010-04-01,2010-04,-1.204033072901998,2010,4
South Sudan,Fashoda,2010-05-01,2010-05,-1.1489616129096807,2010,5
South Sudan,Fashoda,2010-06-01,2010-06,-1.448990611128852,2010,6
South Sudan,Fashoda,2010-07-01,2010-07,-0.9189339740108381,2010,7
South Sudan,Fashoda,2010-08-01,2010-08,-0.16037786340053242,2010,8
South Sudan,Fashoda,2010-09-01,2010-09,0.09056629311874685,2010,9
South Sudan,Fashoda,2010-10-01,2010-10,0.11364692694547542,2010,10
South Sudan,Fashoda,2010-11-01,2010-11,0.6448009511457112,2010,11
South Sudan,Fashoda,2010-12-01,2010-12,0.7324448726377876,2010,12
South Sudan,Fashoda,2011-01-01,2011-01,0.4820349967250319,2011,1
South Sudan,Fashoda,2011-02-01,2011-02,0.08421574343005608,2011,2
South Sudan,Fashoda,2011-03-01,2011-03,-0.03111894276964573,2011,3
South Sudan,Fashoda,2011-04-01,2011-04,-0.8237329276694334,2011,4
South Sudan,Fashoda,2011-05-01,2011-05,-0.6570625221182964,2011,5
South Sudan,Fashoda,2011-06-01,2011-06,-0.15215587518647958,2011,6
South Sudan,Fashoda,2011-07-01,2011-07,0.3458514661906424,2011,7
South Sudan,Fashoda,2011-08-01,2011-08,0.4238286574388815,2011,8
South Sudan,Fashoda,2011-09-01,2011-09,0.07791589105813353,2011,9
South Sudan,Fashoda,2011-10-01,2011-10,-0.3858287242503629,2011,10
South Sudan,Fashoda,2011-11-01,2011-11,-0.4999592918919656,2011,11
South Sudan,Fashoda,2011-12-01,2011-12,-0.42892205057417465,2011,12
South Sudan,Fashoda,2012-01-01,2012-01,-0.4957724395477263,2012,1
South Sudan,Fashoda,2012-02-01,2012-02,-0.7458779514483016,2012,2
South Sudan,Fashoda,2012-03-01,2012-03,-0.3831406437423274,2012,3
South Sudan,Fashoda,2012-04-01,2012-04,-0.9013254101620155,2012,4
South Sudan,Fashoda,2012-05-01,2012-05,-0.7011174682662175,2012,5
South Sudan,Fashoda,2012-06-01,2012-06,0.014275005282610722,2012,6
South Sudan,Fashoda,2012-07-01,2012-07,0.8073905047498589,2012,7
South Sudan,Fashoda,2012-08-01,2012-08,0.8471833008606781,2012,8
South Sudan,Fashoda,2012-09-01,2012-09,0.01943752087236389,2012,9
South Sudan,Fashoda,2012-10-01,2012-10,-0.22098509255154422,2012,10
South Sudan,Fashoda,2012-11-01,2012-11,0.06444640816576062,2012,11
South Sudan,Fashoda,2012-12-01,2012-12,0.0958514833257846,2012,12
South Sudan,Fashoda,2013-01-01,2013-01,-0.04224466502921989,2013,1
South Sudan,Fashoda,2013-02-01,2013-02,-0.18598339309353865,2013,2
South Sudan,Fashoda,2013-03-01,2013-03,0.15321165186511487,2013,3
South Sudan,Fashoda,2013-04-01,2013-04,-0.27202259154335073,2013,4
South Sudan,Fashoda,2013-05-01,2013-05,-0.6477601688179317,2013,5
South Sudan,Fashoda,2013-06-01,2013-06,-1.044707852509016,2013,6
South Sudan,Fashoda,2013-07-01,2013-07,-0.7567608370764398,2013,7
South Sudan,Fashoda,2013-08-01,2013-08,-0.04547140620858904,2013,8
South Sudan,Fashoda,2013-09-01,2013-09,1.0849183490729832,2013,9
South Sudan,Fashoda,2013-10-01,2013-10,1.2436898837224486,2013,10
South Sudan,Fashoda,2013-11-01,2013-11,0.4472012348670194,2013,11
South Sudan,Fashoda,2013-12-01,2013-12,-0.06906377786140026,2013,12
South Sudan,Fashoda,2014-01-01,2014-01,-0.31481759746250226,2014,1
South Sudan,Fashoda,2014-02-01,2014-02,-0.16437335012282042,2014,2
South Sudan,Fashoda,2014-03-01,2014-03,0.5422132273137854,2014,3
South Sudan,Fashoda,2014-04-01,2014-04,1.2127928474187981,2014,4
South Sudan,Fashoda,2014-05-01,2014-05,1.5215920186492855,2014,5
South Sudan,Fashoda,2014-06-01,2014-06,1.374942650750416,2014,6
South Sudan,Fashoda,2014-07-01,2014-07,0.932227361336877,2014,7
South Sudan,Fashoda,2014-08-01,2014-08,0.461396377532544,2014,8
South Sudan,Fashoda,2014-09-01,2014-09,-0.155827550970641,2014,9
South Sudan,Fashoda,2014-10-01,2014-10,-0.05109303145939903,2014,10
South Sudan,Fashoda,2014-11-01,2014-11,0.2623386049641214,2014,11
South Sudan,Fashoda,2014-12-01,2014-12,0.28724903244222455,2014,12
South Sudan,Fashoda,2015-01-01,2015-01,0.2156579496243095,2015,1
South Sudan,Fashoda,2015-02-01,2015-02,0.2449021638286747,2015,2
South Sudan,Fashoda,2015-03-01,2015-03,0.46225041871620787,2015,3
South Sudan,Fashoda,2015-04-01,2015-04,0.34754497096224884,2015,4
South Sudan,Fashoda,2015-05-01,2015-05,0.09849294573691011,2015,5
South Sudan,Fashoda,2015-06-01,2015-06,-0.43105934563933507,2015,6
South Sudan,Fashoda,2015-07-01,2015-07,-0.5139249262391953,2015,7
South Sudan,Fashoda,2015-08-01,2015-08,-0.1400718291546454,2015,8
South Sudan,Fashoda,2015-09-01,2015-09,0.42548419395716075,2015,9
South Sudan,Fashoda,2015-10-01,2015-10,0.5916577551372899,2015,10
South Sudan,Fashoda,2015-11-01,2015-11,0.36277870387237365,2015,11
South Sudan,Fashoda,2015-12-01,2015-12,0.28299485465105795,2015,12
South Sudan,Fashoda,2016-01-01,2016-01,0.06842914665645031,2016,1
South Sudan,Fashoda,2016-02-01,2016-02,-0.2870311420706087,2016,2
South Sudan,Fashoda,2016-03-01,2016-03,-0.041856588742579325,2016,3
South Sudan,Fashoda,2016-04-01,2016-04,0.7847200411108787,2016,4
South Sudan,Fashoda,2016-05-01,2016-05,1.7593934914103413,2016,5
South Sudan,Fashoda,2016-06-01,2016-06,1.752009019833721,2016,6
South Sudan,Fashoda,2016-07-01,2016-07,1.1375572162496552,2016,7
South Sudan,Fashoda,2016-08-01,2016-08,0.41115475212537933,2016,8
South Sudan,Fashoda,2016-09-01,2016-09,-0.6179007279031143,2016,9
South Sudan,Fashoda,2016-10-01,2016-10,-1.0095292772542017,2016,10
South Sudan,Fashoda,2016-11-01,2016-11,-0.9389095539243778,2016,11
South Sudan,Fashoda,2016-12-01,2016-12,-0.8640938593305486,2016,12
South Sudan,Fashoda,2017-01-01,2017-01,-0.7871486840069195,2017,1
South Sudan,Fashoda,2017-02-01,2017-02,-0.764950554488078,2017,2
South Sudan,Fashoda,2017-03-01,2017-03,-0.38544972944045375,2017,3
South Sudan,Fashoda,2017-04-01,2017-04,-0.7059848234979068,2017,4
South Sudan,Fashoda,2017-05-01,2017-05,-0.24647775245366915,2017,5
South Sudan,Fashoda,2017-06-01,2017-06,-0.15284072903991258,2017,6
South Sudan,Fashoda,2017-07-01,2017-07,-0.17459514473235083,2017,7
South Sudan,Fashoda,2017-08-01,2017-08,0.10555613959716953,2017,8
South Sudan,Fashoda,2017-09-01,2017-09,0.3803615140649061,2017,9
South Sudan,Fashoda,2017-10-01,2017-10,0.10859926200799,2017,10
South Sudan,Fashoda,2017-11-01,2017-11,-0.2711855086673637,2017,11
South Sudan,Fashoda,2017-12-01,2017-12,-0.5144784157234203,2017,12
South Sudan,Fashoda,2018-01-01,2018-01,-0.5697872771343406,2018,1
South Sudan,Fashoda,2018-02-01,2018-02,-0.40880064561194696,2018,2
South Sudan,Fashoda,2018-03-01,2018-03,0.0641423822958751,2018,3
South Sudan,Fashoda,2018-04-01,2018-04,-0.2636783025368672,2018,4
South Sudan,Fashoda,2018-05-01,2018-05,-0.014385522423232528,2018,5
South Sudan,Fashoda,2018-06-01,2018-06,0.5045391164917495,2018,6
South Sudan,Fashoda,2018-07-01,2018-07,0.4344781177993207,2018,7
South Sudan,Fashoda,2018-08-01,2018-08,-0.41578531710938366,2018,8
South Sudan,Fashoda,2018-09-01,2018-09,-0.5504218803272906,2018,9
South Sudan,Fashoda,2018-10-01,2018-10,-0.5388990192299541,2018,10
South Sudan,Fashoda,2018-11-01,2018-11,-0.9290570331667614,2018,11
South Sudan,Fashoda,2018-12-01,2018-12,-0.9566530542595983,2018,12
South Sudan,Fashoda,2019-01-01,2019-01,-0.8332847920623603,2019,1
South Sudan,Fashoda,2019-02-01,2019-02,-0.7012812179121634,2019,2
South Sudan,Fashoda,2019-03-01,2019-03,-0.2726911262271813,2019,3
South Sudan,Fashoda,2019-04-01,2019-04,-0.49887526045367925,2019,4
South Sudan,Fashoda,2019-05-01,2019-05,0.3078581365164191,2019,5
South Sudan,Fashoda,2019-06-01,2019-06,1.2775607045731756,2019,6
South Sudan,Fashoda,2019-07-01,2019-07,1.3657960701965992,2019,7
South Sudan,Fashoda,2019-08-01,2019-08,1.002853508175384,2019,8
South Sudan,Fashoda,2019-09-01,2019-09,0.258578464762049,2019,9
South Sudan,Fashoda,2019-10-01,2019-10,0.43290065263168054,2019,10
South Sudan,Fashoda,2019-11-01,2019-11,0.9131768157190759,2019,11
South Sudan,Fashoda,2019-12-01,2019-12,1.0229019594382978,2019,12
South Sudan,Fashoda,2020-01-01,2020-01,0.9193651874704356,2020,1
South Sudan,Fashoda,2020-02-01,2020-02,0.9438026609378646,2020,2
South Sudan,Fashoda,2020-03-01,2020-03,0.8746182655590539,2020,3
South Sudan,Fashoda,2020-04-01,2020-04,0.4449605354618833,2020,4
South Sudan,Fashoda,2020-05-01,2020-05,-0.06649211607347338,2020,5
South Sudan,Fashoda,2020-06-01,2020-06,-0.2483246979950862,2020,6
South Sudan,Fashoda,2020-07-01,2020-07,-0.05435315843208873,2020,7
South Sudan,Fashoda,2020-08-01,2020-08,0.6414486217154471,2020,8
South Sudan,Fashoda,2020-09-01,2020-09,1.4694306469028193,2020,9
South Sudan,Fashoda,2020-10-01,2020-10,0.8017269795263273,2020,10
South Sudan,Fashoda,2020-11-01,2020-11,-0.22729215415775736,2020,11
South Sudan,Fashoda,2020-12-01,2020-12,-0.5024128687796794,2020,12
South Sudan,Fashoda,2021-01-01,2021-01,-0.45030433234914746,2021,1
South Sudan,Fashoda,2021-02-01,2021-02,-0.210668474807247,2021,2
South Sudan,Fashoda,2021-03-01,2021-03,0.5743722073716878,2021,3
South Sudan,Fashoda,2021-04-01,2021-04,2.2146456234952034,2021,4
South Sudan,Fashoda,2021-05-01,2021-05,2.9100269956411915,2021,5
South Sudan,Fashoda,2021-06-01,2021-06,2.3346401891839506,2021,6
South Sudan,Fashoda,2021-07-01,2021-07,1.4184002729985177,2021,7
South Sudan,Fashoda,2021-08-01,2021-08,0.7507546980175871,2021,8
South Sudan,Fashoda,2021-09-01,2021-09,-0.06656905734001659,2021,9
South Sudan,Fashoda,2021-10-01,2021-10,-0.1445280288539848,2021,10
South Sudan,Fashoda,2021-11-01,2021-11,0.24376578925009565,2021,11
South Sudan,Fashoda,2021-12-01,2021-12,0.44158144128829835,2021,12
South Sudan,Fashoda,2022-01-01,2022-01,0.7081302010751324,2022,1
South Sudan,Fashoda,2022-02-01,2022-02,0.8506444673395946,2022,2
South Sudan,Fashoda,2022-03-01,2022-03,0.9172970407378838,2022,3
South Sudan,Fashoda,2022-04-01,2022-04,0.8917255978287261,2022,4
South Sudan,Fashoda,2022-05-01,2022-05,0.04755558821320763,2022,5
South Sudan,Fashoda,2022-06-01,2022-06,-0.5181724006330064,2022,6
South Sudan,Fashoda,2022-07-01,2022-07,-0.14032870910079817,2022,7
South Sudan,Fashoda,2022-08-01,2022-08,-0.1520163703766725,2022,8
South Sudan,Fashoda,2022-09-01,2022-09,-0.9520789576142398,2022,9
South Sudan,Fashoda,2022-10-01,2022-10,-0.12377202925811888,2022,10
South Sudan,Fashoda,2022-11-01,2022-11,0.9663577231616028,2022,11
South Sudan,Fashoda,2022-12-01,2022-12,1.267546369955105,2022,12
South Sudan,Fashoda,2023-01-01,2023-01,1.3262551124872064,2023,1
South Sudan,Fashoda,2023-02-01,2023-02,1.2729088192800622,2023,2
South Sudan,Fashoda,2023-03-01,2023-03,1.165185868347523,2023,3
South Sudan,Fashoda,2023-04-01,2023-04,1.2019015561162099,2023,4
South Sudan,Fashoda,2023-05-01,2023-05,0.8638468863756475,2023,5
South Sudan,Fashoda,2023-06-01,2023-06,0.8894053671638499,2023,6
South Sudan,Fashoda,2023-07-01,2023-07,0.8826258130755594,2023,7
South Sudan,Fashoda,2023-08-01,2023-08,0.906012687663867,2023,8
South Sudan,Fashoda,2023-09-01,2023-09,0.8879033058041647,2023,9
South Sudan,Fashoda,2023-10-01,2023-10,1.1281492610118626,2023,10
South Sudan,Fashoda,2023-11-01,2023-11,1.40533306384458,2023,11
South Sudan,Fashoda,2023-12-01,2023-12,1.503450762474861,2023,12
South Sudan,Fashoda,2024-01-01,2024-01,1.538520890884595,2024,1
South Sudan,Fashoda,2024-02-01,2024-02,1.473797641703299,2024,2
South Sudan,Fashoda,2024-03-01,2024-03,1.1991953919060632,2024,3
South Sudan,Fashoda,2024-04-01,2024-04,0.8640485568011079,2024,4
South Sudan,Fashoda,2024-05-01,2024-05,0.14841609012164064,2024,5
South Sudan,Fashoda,2024-06-01,2024-06,0.07534883120001087,2024,6
South Sudan,Fashoda,2024-07-01,2024-07,0.4109507561594772,2024,7
South Sudan,Fashoda,2024-08-01,2024-08,1.2944882124645927,2024,8
South Sudan,Fashoda,2024-09-01,2024-09,1.9851309279573681,2024,9
South Sudan,Fashoda,2024-10-01,2024-10,1.9262182927718352,2024,10
South Sudan,Fashoda,2024-11-01,2024-11,1.3583420713311551,2024,11
South Sudan,Fashoda,2024-12-01,2024-12,1.2127232094864548,2024,12
South Sudan,Fashoda,2025-01-01,2025-01,1.4105989927228288,2025,1
South Sudan,Fashoda,2025-02-01,2025-02,1.7110515534875514,2025,2
South Sudan,Fashoda,2025-03-01,2025-03,1.6211237732310146,2025,3
South Sudan,Fashoda,2025-04-01,2025-04,1.4845482645504309,2025,4
South Sudan,Fashoda,2025-05-01,2025-05,0.2284974251280931,2025,5
South Sudan,Fashoda,2025-06-01,2025-06,-0.5886748922995894,2025,6
South Sudan,Fashoda,2025-07-01,2025-07,-0.27978838795306116,2025,7
South Sudan,Fashoda,2025-08-01,2025-08,0.7090796878076296,2025,8
South Sudan,Fashoda,2025-09-01,2025-09,1.7198130998144576,2025,9
South Sudan,Fashoda,2025-10-01,2025-10,2.197753794238313,2025,10
South Sudan,Fashoda,2025-11-01,2025-11,1.9080442166946014,2025,11
South Sudan,Fashoda,2025-12-01,2025-12,1.9296386410143511,2025,12
South Sudan,Fashoda,2026-01-01,2026-01,2.3387212366227796,2026,1
South Sudan,Fashoda,2026-02-01,2026-02,2.618194401908042,2026,2
South Sudan,Fashoda,2026-03-01,2026-03,-3.692416050844185,2026,3
South Sudan,Gogrial East,2002-07-01,2002-07,-0.10205686656316008,2002,7
South Sudan,Gogrial East,2002-08-01,2002-08,-2.818324902670537,2002,8
South Sudan,Gogrial East,2002-09-01,2002-09,-2.4585853121598955,2002,9
South Sudan,Gogrial East,2002-10-01,2002-10,-1.808003129868163,2002,10
South Sudan,Gogrial East,2002-11-01,2002-11,-1.8614502782788993,2002,11
South Sudan,Gogrial East,2002-12-01,2002-12,-1.9803825951576686,2002,12
South Sudan,Gogrial East,2003-01-01,2003-01,-2.004005754707528,2003,1
South Sudan,Gogrial East,2003-02-01,2003-02,-1.9699726788318481,2003,2
South Sudan,Gogrial East,2003-03-01,2003-03,-0.936691695006313,2003,3
South Sudan,Gogrial East,2003-04-01,2003-04,-1.710628480914034,2003,4
South Sudan,Gogrial East,2003-05-01,2003-05,-1.8445811950631659,2003,5
South Sudan,Gogrial East,2003-06-01,2003-06,-1.864697643969703,2003,6
South Sudan,Gogrial East,2003-07-01,2003-07,-1.269157114525064,2003,7
South Sudan,Gogrial East,2003-08-01,2003-08,-0.21804395437884133,2003,8
South Sudan,Gogrial East,2003-09-01,2003-09,-0.512493115692003,2003,9
South Sudan,Gogrial East,2003-10-01,2003-10,-0.6192419042193099,2003,10
South Sudan,Gogrial East,2003-11-01,2003-11,-0.13671969444538853,2003,11
South Sudan,Gogrial East,2003-12-01,2003-12,0.1224679379389902,2003,12
South Sudan,Gogrial East,2004-01-01,2004-01,0.11853951516862123,2004,1
South Sudan,Gogrial East,2004-02-01,2004-02,-0.005622118146865957,2004,2
South Sudan,Gogrial East,2004-03-01,2004-03,0.12743852605198433,2004,3
South Sudan,Gogrial East,2004-04-01,2004-04,-0.17426111071702835,2004,4
South Sudan,Gogrial East,2004-05-01,2004-05,-0.46683483466307407,2004,5
South Sudan,Gogrial East,2004-06-01,2004-06,-0.6635000784001159,2004,6
South Sudan,Gogrial East,2004-07-01,2004-07,-1.11624573840496,2004,7
South Sudan,Gogrial East,2004-08-01,2004-08,-0.7922296321493436,2004,8
